user_id,user_name,persona,age,fitness_goal,experience_level,injury_constraint,exercise_id,exercise_name,bodyPart,equipment,target_muscle,rating,bodyPart_icon,equipment_icon,persona_icon,injury_icon
U0437,James Thomas,low_stress,33.0,endurance,beginner,none,860,cable kickback,upper arms,cable,triceps,3.0,💪,🔗,🟢,✅
U0484,Aisha Lopez,low_stress,49.0,muscle_gain,beginner,none,1016,band wrist curl,lower arms,band,forearms,4.0,🤜,➰,🟢,✅
U0334,Lisa Taylor,high_stress_low_support,21.0,mobility,advanced,none,770,smith squat,upper legs,smith machine,glutes,4.0,🦵,⚙️,🔴,✅
U0080,Paul Smith,high_stress_low_support,43.0,mobility,beginner,back_pain,640,one arm slam (with medicine ball),waist,medicine ball,abs,4.0,🧘,🏐,🔴,🔻⚠️
U0422,Patricia Nelson,low_stress,40.0,mobility,beginner,none,3669,standing archer,back,body weight,upper back,3.0,🏋️,🧍,🟢,✅
U0241,Donna Sanchez,high_stress_low_support,36.0,endurance,advanced,none,1410,barbell lateral lunge,upper legs,barbell,glutes,3.0,🦵,🏋️‍♂️,🔴,✅
U0097,Ingrid Johnson,low_stress,,mobility,beginner,none,1324,cable upper row,back,cable,upper back,3.0,🏋️,🔗,🟢,✅
U0314,Carlos Davis,low_stress,38.0,mobility,beginner,none,1454,lever seated shoulder press,shoulders,leverage machine,delts,3.0,🤸,⚙️,🟢,✅
U0431,Noah Nguyen,high_stress_low_support,21.0,endurance,advanced,none,182,cable lying close-grip curl,upper arms,cable,biceps,2.0,💪,🔗,🔴,✅
U0428,Linda Lopez,high_stress_low_support,23.0,mobility,beginner,knee_pain,1657,dumbbell cross body hammer curl v. 2,upper arms,dumbbell,biceps,4.0,💪,🏋️,🔴,🦵⚠️
U0354,James Hall,moderate_stress,24.0,mobility,beginner,knee_pain,67,barbell one arm snatch,shoulders,barbell,delts,2.0,🤸,🏋️‍♂️,🟡,🦵⚠️
U0025,Sandra Martinez,high_stress_low_support,43.0,mobility,intermediate,knee_pain,1759,single leg squat (pistol) male,upper legs,body weight,glutes,4.0,🦵,🧍,🔴,🦵⚠️
U0282,Barbara Jackson,low_stress,32.0,general_fitness,beginner,back_pain,1664,dumbbell high curl,Upper Arms,dumbbell,biceps,5.0,💪,🏋️,🟢,🔻⚠️
U0155,Stephanie Mitchell,low_stress,24.0,fat_loss,intermediate,shoulder_injury,42,barbell front squat,upper legs,barbell,glutes,5.0,🦵,🏋️‍♂️,🟢,🤕
U0289,Karen Ramirez,moderate_stress,37.0,muscle_gain,beginner,back_pain,277,decline crunch,waist,BODY WEIGHT,abs,2.0,🧘,🧍,🟡,🔻⚠️
U0334,Lisa Taylor,high_stress_low_support,21.0,mobility,advanced,none,1662,dumbbell lying wide curl,upper arms,dumbbell,biceps,5.0,💪,🏋️,🔴,✅
U0343,Mia Scott,high_stress_low_support,52.0,muscle_gain,beginner,none,445,ez barbell anti gravity press,shoulders,ez barbell,delts,4.0,🤸,🏋️‍♂️,🔴,✅
U0385,Anthony Torres,low_stress,43.0,fat_loss,advanced,none,301,dumbbell decline bench press,chest,dumbbell,pectorals,3.0,💪,🏋️,🟢,✅
U0376,Ethan Lewis,low_stress,23.0,mobility,beginner,back_pain,628,monster walk,upper legs,body weight,glutes,5.0,🦵,🧍,🟢,🔻⚠️
U0073,Donna Lewis,high_stress_low_support,48.0,general_fitness,beginner,none,872,reverse crunch,waist,body weight,abs,5.0,🧘,🧍,🔴,✅
U0054,Kevin Lewis,moderate_stress,44.0,mobility,beginner,none,230,cable standing lift,waist,cable,abs,5.0,🧘,🔗,🟡,✅
U0301,Carlos King,high_stress_low_support,20.0,general_fitness,beginner,none,862,cable twist (up-down),waist,cable,abs,3.0,🧘,🔗,🔴,✅
U0159,Yuki Miller,moderate_stress,53.0,fat_loss,beginner,none,334,dumbbell lateral raise,shoulders,dumbbell,delts,3.0,🤸,🏋️,🟡,✅
U0295,Aiden Campbell,high_stress_low_support,38.0,mobility,Beginner,shoulder_injury,1352,lower back curl,back,body weight,spine,5.0,🏋️,🧍,🔴,🤕
U0044,Melissa Hill,low_stress,41.0,fat_loss,intermediate,none,430,dumbbell standing triceps extension,upper arms,dumbbell,triceps,2.0,💪,🏋️,🟢,✅
U0146,Karen Smith,low_stress,30.0,endurance,beginner,none,151,cable bench press,chest,cable,pectorals,4.0,💪,🔗,🟢,✅
U0274,Priya King,moderate_stress,34.0,general_fitness,intermediate,back_pain,859,wrist rollerer,lower arms,weighted,forearms,5.0,🤜,🏋️,🟡,🔻⚠️
U0034,Susan Baker,low_stress,25.0,fat_loss,advanced,knee_pain,449,ez barbell incline triceps extension,upper arms,ez barbell,triceps,4.0,💪,🏋️‍♂️,🟢,🦵⚠️
U0188,Joseph White,low_stress,35.0,endurance,advanced,none,691,seated side crunch (wall),waist,body weight,abs,5.0,🧘,🧍,🟢,✅
U0055,Karen Perez,moderate_stress,37.0,muscle_gain,beginner,none,1280,dumbbell incline one arm fly on exercise ball,chest,dumbbell,pectorals,5.0,💪,🏋️,🟡,✅
U0137,Olivia Jones,high_stress_low_support,24.0,general_fitness,beginner,none,818,twin handle parallel grip lat pulldown,back,cable,lats,3.0,🏋️,🔗,🔴,✅
U0226,Joseph Baker,high_stress_low_support,50.0,mobility,advanced,none,3318,swing 360,cardio,body weight,cardiovascular system,4.0,🏃,🧍,🔴,✅
U0472,Mia Wright,moderate_stress,56.0,general_fitness,beginner,shoulder_injury,1332,exercise ball alternating arm ups,back,stability ball,lats,5.0,🏋️,🏐,🟡,🤕
U0161,Mary Nguyen,low_stress,,endurance,beginner,none,199,cable pushdown (straight arm) v. 2,back,cable,lats,3.0,🏋️,🔗,🟢,✅
U0232,Joseph Roberts,low_stress,55.0,general_fitness,INTERMEDIATE,none,109,barbell standing overhead triceps extension,upper arms,barbell,triceps,4.0,💪,🏋️‍♂️,🟢,✅
U0378,Ashley Mitchell,low_stress,55.0,general_fitness,advanced,none,259,close-grip push-up,upper arms,body weight,triceps,5.0,💪,🧍,🟢,✅
U0182,Diego Roberts,high_stress_low_support,18.0,mobility,beginner,back_pain,2143,dumbbell standing around world,shoulders,dumbbell,delts,3.0,🤸,🏋️,🔴,🔻⚠️
U0395,Yuki Lee,low_stress,23.0,fat_loss,intermediate,none,3312,weighted muscle up (on bar),back,WEIGHTED,lats,3.0,🏋️,🏋️,🟢,✅
U0148,Patricia Allen,moderate_stress,45.0,general_fitness,intermediate,back_pain,283,diamond push-up,upper arms,body weight,triceps,5.0,💪,🧍,🟡,🔻⚠️
U0322,Sarah Anderson,moderate_stress,50.0,FAT_LOSS,beginner,none,833,weighted donkey calf raise,lower legs,weighted,calves,2.0,🦿,🏋️,🟡,✅
U0287,Patricia Perez,low_stress,26.0,mobility,beginner,none,488,hyperextension (on bench),back,body weight,spine,5.0,🏋️,🧍,🟢,✅
U0025,Sandra Martinez,high_stress_low_support,43.0,mobility,  intermediate  ,knee_pain,1359,smith bent over row,back,smith machine,upper back,2.0,🏋️,⚙️,🔴,🦵⚠️
U0056,Emily Adams,high_stress_low_support,24.0,mobility,intermediate,knee_pain,398,dumbbell seated one arm kickback,upper arms,dumbbell,triceps,3.0,💪,🏋️,🔴,🦵⚠️
U0393,Matthew Jones,moderate_stress,54.0,mobility,beginner,none,762,smith rear delt row,shoulders,smith machine,delts,4.0,🤸,⚙️,🟡,✅
U0006,Anthony Green,high_stress_low_support,28.0,mobility,beginner,none,1375,cable standing calf raise,lower legs,cable,calves,3.0,🦿,🔗,🔴,✅
U0494,Carlos Rodriguez,low_stress,44.0,fat_loss,intermediate,none,2288,lever gripper hands ,lower arms,leverage machine,forearms,3.0,🤜,⚙️,🟢,✅
U0227,John Garcia,low_stress,57.0,muscle_gain,beginner,none,223,cable side crunch,waist,cable,abs,4.0,🧘,🔗,🟢,✅
U0223,Patricia Sanchez,moderate_stress,45.0,mobility,advanced,knee_pain,1755,weighted tricep dips,upper arms,weighted,triceps,3.0,💪,🏋️,🟡,🦵⚠️
U0371,Noah Clark,high_stress_low_support,19.0,mobility,beginner,none,334,dumbbell lateral raise,shoulders,dumbbell,delts,4.0,🤸,🏋️,🔴,✅
U0107,Sarah Davis,moderate_stress,24.0,fat_loss,beginner,shoulder_injury,1344,ez bar reverse grip bent over row,back,ez barbell,upper back,3.0,🏋️,🏋️‍♂️,🟡,🤕
U0463,Aisha Williams,high_stress_low_support,23.0,muscle_gain,beginner,none,1319,cable palm rotational row,back,cable,upper back,3.0,🏋️,🔗,🔴,✅
U0336,Andrew Adams,moderate_stress,23.0,mobility,advanced,none,258,clock push-up,chest,body weight,pectorals,4.0,💪,🧍,🟡,✅
U0412,Michelle Allen,moderate_stress,,endurance,advanced,none,379,dumbbell rear lateral raise (support head),shoulders,dumbbell,delts,4.0,🤸,🏋️,🟡,✅
U0172,Priya Wright,moderate_stress,41.0,general_fitness,intermediate,none,3672,back and forth step,cardio,body weight,cardiovascular system,5.0,🏃,🧍,🟡,✅
U0081,Olivia Nguyen,moderate_stress,,mobility,beginner,back_pain,84,barbell rollerout,waist,barbell,abs,2.0,🧘,🏋️‍♂️,🟡,🔻⚠️
U0424,Amanda Roberts,low_stress,36.0,general_fitness,beginner,none,992,band push sit-up,waist,band,abs,5.0,🧘,➰,🟢,✅
U0282,Barbara Jackson,low_stress,32.0,general_fitness,beginner,back_pain,203,cable rear delt row (with rope),shoulders,cable,delts,5.0,🤸,🔗,🟢,🔻⚠️
U0412,Michelle Allen,moderate_stress,55.0,endurance,advanced,none,458,floor fly (with barbell),chest,barbell,pectorals,3.0,💪,🏋️‍♂️,🟡,✅
U0295,Aiden Campbell,high_stress_low_support,38.0,mobility,beginner,shoulder_injury,3117,band fixed back close grip pulldown,back,band,lats,2.0,🏋️,➰,🔴,🤕
U0485,Susan Carter,low_stress,44.0,  endurance  ,intermediate,none,1637,cable overhead curl on exercise ball,upper arms,cable,biceps,3.0,💪,🔗,🟢,✅
U0449,Ingrid Roberts,low_stress,18.0,general_fitness,intermediate,none,1330,dumbbell reverse grip incline bench one arm row,back,dumbbell,upper back,5.0,🏋️,🏋️,🟢,✅
U0111,Paul Lopez,moderate_stress,50.0,general_fitness,beginner,none,558,kipping muscle up,back,,lats,5.0,🏋️,🧍,🟡,✅
U0478,Donald Roberts,moderate_stress,32.0,fat_loss,advanced,shoulder_injury,314,dumbbell incline bench press,chest,dumbbell,pectorals,4.0,💪,🏋️,🟡,🤕
U0273,Kimberly Baker,low_stress,33.0,mobility,BEGINNER,none,537,kettlebell one arm clean and jerk,shoulders,kettlebell,delts,3.0,🤸,🔔,🟢,✅
U0466,Richard Gonzalez,moderate_stress,49.0,muscle_gain,intermediate,none,1564,intermediate hip flexor and quad stretch,upper legs,rope,quads,5.0,🦵,🪢,🟡,✅
U0014,Carlos Hernandez,high_stress_low_support,31.0,fat_loss,advanced,knee_pain,1369,band two legs calf raise - (band under both legs) v. 2,lower legs,band,calves,2.0,🦿,➰,🔴,🦵⚠️
U0112,Amanda Jackson,low_stress,24.0,fat_loss,Beginner,knee_pain,1303,medicine ball chest push from 3 point stance,chest,medicine ball,pectorals,4.0,💪,🏐,🟢,🦵⚠️
U0089,Lisa Green,low_stress,,general_fitness,beginner,none,171,cable incline fly,chest,cable,pectorals,5.0,💪,🔗,🟢,✅
U0462,Emily Hall,low_stress,59.0,fat_loss,intermediate,none,3642,weighted stretch lunge,upper legs,weighted,glutes,5.0,🦵,🏋️,🟢,✅
U0014,Carlos Hernandez,high_stress_low_support,31.0,fat_loss,advanced,knee_pain,208,cable reverse-grip straight back seated high row,back,cable,upper back,3.0,🏋️,🔗,🔴,🦵⚠️
U0010,Ingrid Hall,moderate_stress,46.0,endurance,beginner,knee_pain,260,cocoons,waist,body weight,abs,3.0,🧘,🧍,🟡,🦵⚠️
U0436,Mark Jones,low_stress,24.0,  muscle_gain  ,advanced,none,1280,dumbbell incline one arm fly on exercise ball,chest,dumbbell,pectorals,5.0,💪,🏋️,🟢,✅
U0187,Mia Nelson,low_stress,35.0,muscle_gain,beginner,none,3302,handstand,upper arms,body weight,triceps,5.0,💪,🧍,🟢,✅
U0059,Ashley Green,low_stress,59.0,endurance,Intermediate,none,351,dumbbell lying triceps extension,  upper arms  ,dumbbell,triceps,3.0,💪,🏋️,🟢,✅
U0157,Fatima Hall,low_stress,53.0,  muscle_gain  ,beginner,none,1312,medicine ball chest push with run release,chest,medicine ball,pectorals,5.0,💪,🏐,🟢,✅
U0243,Kenneth Harris,low_stress,,mobility,beginner,none,528,kettlebell double push press,shoulders,kettlebell,delts,3.0,🤸,🔔,🟢,✅
U0201,Fatima Roberts,high_stress_low_support,29.0,mobility,intermediate,shoulder_injury,1436,barbell high bar squat,upper legs,barbell,glutes,4.0,🦵,🏋️‍♂️,🔴,🤕
U0376,Ethan Lewis,low_stress,23.0,mobility,beginner,back_pain,1362,sphinx,back,body weight,spine,4.0,🏋️,🧍,🟢,🔻⚠️
U0309,Ava Smith,low_stress,21.0,endurance,beginner,none,2208,roller back stretch,back,roller,spine,4.0,🏋️,🌀,🟢,✅
U0214,Donald Torres,high_stress_low_support,48.0,mobility,beginner,back_pain,1367,wide grip rear pull-up,back,body weight,lats,2.0,🏋️,🧍,🔴,🔻⚠️
U0025,Sandra Martinez,high_stress_low_support,43.0,mobility,Intermediate,,454,ez barbell spider curl,upper arms,ez barbell,biceps,3.0,💪,🏋️‍♂️,🔴,🦵⚠️
U0074,Ethan Brown,low_stress,,endurance,advanced,back_pain,3560,dumbbell standing alternate hammer curl and press,upper arms,dumbbell,biceps,4.0,💪,🏋️,🟢,🔻⚠️
U0031,Joshua Rivera,moderate_stress,21.0,endurance,intermediate,none,865,lying leg-hip raise,waist,body weight,abs,3.0,🧘,🧍,🟡,✅
U0149,Elizabeth Wilson,low_stress,,general_fitness,Beginner,shoulder_injury,1661,dumbbell lying supine biceps curl,upper arms,  dumbbell  ,biceps,3.0,💪,🏋️,🟢,🤕
U0138,James Nelson,moderate_stress,44.0,fat_loss,beginner,shoulder_injury,43,barbell full squat,upper legs,Barbell,glutes,5.0,🦵,🏋️‍♂️,🟡,🤕
U0497,Joshua Young,low_stress,41.0,endurance,advanced,none,1257,barbell reverse grip incline bench press,chest,BARBELL,pectorals,3.0,💪,🏋️‍♂️,🟢,✅
U0213,Amanda Johnson,low_stress,54.0,endurance,intermediate,shoulder_injury,2368,split squats,upper legs,body weight,quads,5.0,🦵,🧍,🟢,🤕
U0465,Arjun Baker,moderate_stress,52.0,mobility,  intermediate  ,knee_pain,1472,forward jump,upper legs,body weight,quads,3.0,🦵,🧍,🟡,🦵⚠️
U0396,Elizabeth Hall,moderate_stress,53.0,endurance,beginner,none,1356,lever one arm lateral high row,back,leverage machine,upper back,4.0,🏋️,⚙️,🟡,✅
U0424,Amanda Roberts,low_stress,36.0,general_fitness,beginner,none,1413,cable reverse one arm curl,upper arms,cable,biceps,5.0,💪,🔗,🟢,✅
U0143,Amanda White,high_stress_low_support,36.0,mobility,intermediate,none,391,dumbbell seated curl,upper arms,dumbbell,biceps,3.0,💪,🏋️,🔴,✅
U0137,Olivia Jones,high_stress_low_support,24.0,general_fitness,beginner,none,1634,cable lying bicep curl,upper arms,cable,biceps,4.0,💪,🔗,🔴,✅
U0143,Amanda White,high_stress_low_support,36.0,mobility,intermediate,none,3547,dumbbell seated biceps curl to shoulder press,upper arms,dumbbell,biceps,4.0,💪,🏋️,🔴,✅
U0203,Robert White,moderate_stress,46.0,mobility,intermediate,none,3560,dumbbell standing alternate hammer curl and press,upper arms,dumbbell,biceps,4.0,💪,🏋️,🟡,✅
U0460,Susan Roberts,moderate_stress,25.0,endurance,beginner,none,1634,cable lying bicep curl,upper arms,cable,biceps,3.0,💪,🔗,🟡,✅
U0090,Karen Flores,moderate_stress,19.0,muscle_gain,beginner,none,2987,weighted close grip chin-up on dip cage,back,weighted,lats,4.0,🏋️,🏋️,🟡,✅
U0473,Charles Miller,low_stress,46.0,endurance,beginner,knee_pain,2611,lever horizontal one leg press,upper legs,leverage machine,glutes,1.0,🦵,⚙️,🟢,🦵⚠️
U0306,Michelle Wright,moderate_stress,19.0,general_fitness,advanced,knee_pain,302,dumbbell decline fly,chest,dumbbell,pectorals,4.0,💪,🏋️,🟡,🦵⚠️
U0119,David Ramirez,low_stress,23.0,general_fitness,beginner,shoulder_injury,399,dumbbell seated one arm rotate,lower arms,dumbbell,forearms,5.0,🤜,🏋️,🟢,🤕
U0168,Donald Thompson,high_stress_low_support,46.0,fat_loss,intermediate,none,38,barbell drag curl,upper arms,barbell,biceps,3.0,💪,🏋️‍♂️,🔴,✅
U0220,Fatima Lee,low_stress,39.0,endurance,beginner,back_pain,3293,archer pull up,back,body weight,lats,2.0,🏋️,🧍,🟢,🔻⚠️
U0357,Lisa Allen,high_stress_low_support,33.0,fat_loss,intermediate,none,494,incline reverse grip push-up,chest,body weight,pectorals,3.0,💪,🧍,🔴,✅
U0484,Aisha Lopez,low_stress,,muscle_gain,beginner,none,640,one arm slam (with medicine ball),waist,MEDICINE BALL,abs,4.0,🧘,🏐,🟢,✅
U0086,Susan Thomas,low_stress,31.0,mobility,intermediate,shoulder_injury,786,squat jerk,UPPER LEGS,barbell,quads,3.0,🦵,🏋️‍♂️,🟢,🤕
U0468,Wei Davis,high_stress_low_support,37.0,fat_loss,beginner,back_pain,1422,pelvic tilt into bridge,upper legs,body weight,,5.0,🦵,🧍,🔴,🔻⚠️
U0159,Yuki Miller,moderate_stress,53.0,fat_loss,beginner,none,534,kettlebell goblet squat,upper legs,kettlebell,glutes,5.0,🦵,🔔,🟡,✅
U0283,Betty Perez,low_stress,18.0,fat_loss,beginner,none,1302,medicine ball chest pass,chest,medicine ball,pectorals,3.0,💪,🏐,🟢,✅
U0494,Carlos Rodriguez,low_stress,,fat_loss,intermediate,none,214,cable seated one arm alternate row,back,cable,upper back,3.0,🏋️,🔗,🟢,✅
U0208,Jessica Davis,moderate_stress,56.0,general_fitness,beginner,none,3361,skater hops,cardio,body weight,cardiovascular system,5.0,🏃,🧍,🟡,✅
U0089,Lisa Green,low_stress,54.0,general_fitness,beginner,none,3664,dumbbell side plank with rear fly,back,dumbbell,upper back,5.0,🏋️,🏋️,🟢,✅
U0178,Carlos Jones,high_stress_low_support,35.0,muscle_gain,beginner,none,2133,farmers walk,upper legs,dumbbell,quads,5.0,🦵,🏋️,🔴,✅
U0207,Ronald Thomas,low_stress,59.0,endurance,intermediate,none,993,band reverse fly,shoulders,  band  ,delts,3.0,🤸,➰,🟢,✅
U0404,Elizabeth Miller,low_stress,28.0,fat_loss,beginner,none,109,barbell standing overhead triceps extension,upper arms,barbell,triceps,4.0,💪,🏋️‍♂️,🟢,✅
U0058,Jennifer Wilson,moderate_stress,,general_fitness,beginner,none,161,cable forward raise,shoulders,,delts,4.0,🤸,🔗,🟡,✅
U0405,Mohammed Torres,high_stress_low_support,31.0,muscle_gain,beginner,none,696,self assisted inverse leg curl (on floor),upper legs,body weight,hamstrings,4.0,🦵,🧍,🔴,✅
U0491,Paul Torres,moderate_stress,40.0,fat_loss,beginner,none,750,smith chair squat,upper legs,smith machine,quads,4.0,🦵,⚙️,🟡,✅
U0060,Lisa Harris,low_stress,53.0,fat_loss,intermediate,back_pain,1360,smith one arm row,back,smith machine,upper back,1.0,🏋️,⚙️,🟢,🔻⚠️
U0126,Liam Wilson,moderate_stress,59.0,mobility,intermediate,knee_pain,2611,lever horizontal one leg press,upper legs,leverage machine,glutes,2.0,🦵,⚙️,🟡,🦵⚠️
U0172,Priya Wright,moderate_stress,41.0,general_fitness,intermediate,none,763,smith reverse calf raises,lower legs,smith machine,calves,5.0,🦿,⚙️,🟡,✅
U0103,Paul Allen,low_stress,52.0,mobility,intermediate,knee_pain,376,dumbbell raise,shoulders,dumbbell,delts,3.0,🤸,🏋️,🟢,🦵⚠️
U0252,Michael Thompson,high_stress_low_support,55.0,ENDURANCE,beginner,none,3201,quarter sit-up,waist,body weight,abs,3.0,🧘,🧍,🔴,✅
U0073,Donna Lewis,high_stress_low_support,48.0,general_fitness,beginner,none,350,dumbbell lying supine curl,upper arms,dumbbell,biceps,5.0,💪,🏋️,🔴,✅
U0377,Nancy Hill,high_stress_low_support,27.0,mobility,intermediate,none,1619,dumbbell incline one arm hammer press,upper arms,dumbbell,triceps,3.0,💪,🏋️,🔴,✅
U0446,Lucas Jackson,moderate_stress,22.0,muscle_gain,intermediate,shoulder_injury,3017,barbell pendlay row,back,barbell,upper back,3.0,🏋️,🏋️‍♂️,🟡,🤕
U0459,Ethan Moore,high_stress_low_support,45.0,fat_loss,advanced,back_pain,137,body-up,upper arms,body weight,triceps,4.0,💪,🧍,🔴,🔻⚠️
